bank;level;is_walk_in;bucket;REP_MONTH;GEN_MONTH;prod_type;CLIENT_CATEGORY_BUDGET;NUM;VAR;NUM_REG;VAR_REG
RB;1;1;Cumulative 1-180;2018-07-01 00:00:00.000;2018-01-01 00:00:00.000;PRO Individuals;Walk-in;3;647105.91;3;647105,91
RB;1;1;Cumulative 1-180;2018-08-01 00:00:00.000;2018-02-01 00:00:00.000;Cards/Revolving;Walk-in;1143;177294799.83;1107;169963647,6
RB;1;1;Cumulative 1-180;2018-08-01 00:00:00.000;2018-02-01 00:00:00.000;Cars;Walk-in;3516;659557563.87;3461;650635690,9
RB;1;1;Cumulative 1-180;2018-08-01 00:00:00.000;2018-02-01 00:00:00.000;Consumer;Walk-in;5405;1073267087.25;5276;1040882638
RB;1;1;Cumulative 1-180;2018-08-01 00:00:00.000;2018-02-01 00:00:00.000;Mortgage;Walk-in;1211;1658664726.66;1200;1645459616
RB;1;1;Cumulative 1-180;2018-08-01 00:00:00.000;2018-02-01 00:00:00.000;PRO Individuals;Walk-in;3;677287.52;3;677287,52
RB;1;1;Cumulative 1-180;2018-09-01 00:00:00.000;2018-03-01 00:00:00.000;Cards/Revolving;Walk-in;479;114429620.20;464;109322859,8
RB;1;1;Cumulative 1-180;2018-09-01 00:00:00.000;2018-03-01 00:00:00.000;Cars;Walk-in;3190;571033543.77;3140;561215540
RB;1;1;Cumulative 1-180;2018-09-01 00:00:00.000;2018-03-01 00:00:00.000;Consumer;Walk-in;5287;1065979962.23;5137;1024693182
RB;1;1;Cumulative 1-180;2018-09-01 00:00:00.000;2018-03-01 00:00:00.000;Mortgage;Walk-in;1219;1616586106.80;1206;1596409101
RB;1;1;Cumulative 1-180;2018-09-01 00:00:00.000;2018-03-01 00:00:00.000;PRO Individuals;Walk-in;6;1497027.15;6;1497027,15
RB;1;1;Cumulative 1-180;2018-10-01 00:00:00.000;2018-04-01 00:00:00.000;Cards/Revolving;Walk-in;977;151340513.50;935;142764882,9
RB;1;1;Cumulative 1-180;2018-10-01 00:00:00.000;2018-04-01 00:00:00.000;Cars;Walk-in;2719;474002401.18;2681;467023783,4
RB;1;1;Cumulative 1-180;2018-10-01 00:00:00.000;2018-04-01 00:00:00.000;Consumer;Walk-in;4845;1025373298.95;4705;985618975,8
RB;1;1;Cumulative 1-180;2018-10-01 00:00:00.000;2018-04-01 00:00:00.000;Mortgage;Walk-in;1027;1369424023.61;1020;1358404382
RB;1;1;Cumulative 1-180;2018-10-01 00:00:00.000;2018-04-01 00:00:00.000;PRO Individuals;Walk-in;5;942088.59;5;942088,59
RB;1;1;Cumulative 1-180;2018-11-01 00:00:00.000;2018-05-01 00:00:00.000;Cards/Revolving;Walk-in;2042;292879932.71;1946;278115558,6
RB;1;1;Cumulative 1-180;2018-11-01 00:00:00.000;2018-05-01 00:00:00.000;Cars;Walk-in;3250;548744401.75;3200;539508647,1
RB;1;1;Cumulative 1-180;2018-11-01 00:00:00.000;2018-05-01 00:00:00.000;Consumer;Walk-in;5767;1324895136.29;5619;1274781796
RB;1;1;Cumulative 1-180;2018-11-01 00:00:00.000;2018-05-01 00:00:00.000;Mortgage;Walk-in;1212;1626028562.01;1206;1609647129
RB;1;1;Cumulative 1-180;2018-11-01 00:00:00.000;2018-05-01 00:00:00.000;PRO Individuals;Walk-in;7;1821822.09;7;1821822,09
RB;1;1;Cumulative 1-180;2018-12-01 00:00:00.000;2018-06-01 00:00:00.000;Cards/Revolving;Walk-in;432;102221977.72;422;98770708,99
RB;1;1;Cumulative 1-180;2018-12-01 00:00:00.000;2018-06-01 00:00:00.000;Cars;Walk-in;2457;393558207.11;2417;385079936,9
RB;1;1;Cumulative 1-180;2018-12-01 00:00:00.000;2018-06-01 00:00:00.000;Consumer;Walk-in;5203;1256949416.58;5026;1192397356
RB;1;1;Cumulative 1-180;2018-12-01 00:00:00.000;2018-06-01 00:00:00.000;Mortgage;Walk-in;1075;1477005256.98;1066;1460297121
RB;1;1;Cumulative 1-180;2018-12-01 00:00:00.000;2018-06-01 00:00:00.000;PRO Individuals;Walk-in;7;1871450.19;7;1871450,19
RB;1;1;Cumulative 1-180;2019-01-01 00:00:00.000;2018-07-01 00:00:00.000;Cards/Revolving;Walk-in;2239;303546064.43;2121;284990192,5
RB;1;1;Cumulative 1-180;2019-01-01 00:00:00.000;2018-07-01 00:00:00.000;Cars;Walk-in;2674;418208559.73;2637;413397729
RB;1;1;Cumulative 1-180;2019-01-01 00:00:00.000;2018-07-01 00:00:00.000;Consumer;Walk-in;5848;1484068573.49;5634;1407644241
RB;1;1;Cumulative 1-180;2019-01-01 00:00:00.000;2018-07-01 00:00:00.000;Mortgage;Walk-in;1082;1413106507.27;1076;1402965117
RB;1;1;Cumulative 1-180;2019-01-01 00:00:00.000;2018-07-01 00:00:00.000;PRO Individuals;Walk-in;8;1898614.11;7;1542097,22
DCB;2;NULL;CBR 181-720;2017-01-01 00:00:00.000;2017-01-01 00:00:00.000;Mortgage;NULL;830;3662290112.18;99;68285854,44
DCB;2;NULL;CBR 181-720;2017-02-01 00:00:00.000;2017-02-01 00:00:00.000;Mortgage;NULL;809;3474507858.79;88;59427892,26
DCB;2;NULL;CBR 181-720;2017-03-01 00:00:00.000;2017-03-01 00:00:00.000;Mortgage;NULL;793;3358261318.35;123;141504526,3
DCB;2;NULL;CBR 181-720;2017-04-01 00:00:00.000;2017-04-01 00:00:00.000;Mortgage;NULL;783;3150915425.44;119;116214534
DCB;2;NULL;CBR 181-720;2017-05-01 00:00:00.000;2017-05-01 00:00:00.000;Mortgage;NULL;802;3179891754.32;106;71993580,51
DCB;2;NULL;CBR 181-720;2017-06-01 00:00:00.000;2017-06-01 00:00:00.000;Mortgage;NULL;808;3150126688.96;101;95877902,27
DCB;2;NULL;CBR 181-720;2017-07-01 00:00:00.000;2017-07-01 00:00:00.000;Mortgage;NULL;794;3055115268.36;87;37286516,82
DCB;2;NULL;CBR 181-720;2017-08-01 00:00:00.000;2017-08-01 00:00:00.000;Mortgage;NULL;800;2995337778.53;124;52789182,7
DCB;2;NULL;CBR 181-720;2017-09-01 00:00:00.000;2017-09-01 00:00:00.000;Mortgage;NULL;811;2947169331.25;110;78827966,69
DCB;2;NULL;CBR 181-720;2017-10-01 00:00:00.000;2017-10-01 00:00:00.000;Mortgage;NULL;799;2811500822.09;134;87919403,61
DCB;2;NULL;CBR 181-720;2017-11-01 00:00:00.000;2017-11-01 00:00:00.000;Mortgage;NULL;795;2755778041.52;116;74711961,37
RB;1;1;Cumulative 1-180;2019-02-01 00:00:00.000;2018-08-01 00:00:00.000;Cards/Revolving;Walk-in;1416;209314001.42;1331;193704233,5
RB;1;1;Cumulative 1-180;2019-02-01 00:00:00.000;2018-08-01 00:00:00.000;Cars;Walk-in;2327;345258721.14;2296;339668867,5
RB;1;1;Cumulative 1-180;2019-02-01 00:00:00.000;2018-08-01 00:00:00.000;Consumer;Walk-in;5651;1484341082.53;5465;1419587585
RB;1;1;Cumulative 1-180;2019-02-01 00:00:00.000;2018-08-01 00:00:00.000;Mortgage;Walk-in;1172;1517959988.33;1166;1511530769
RB;1;1;Cumulative 1-180;2019-02-01 00:00:00.000;2018-08-01 00:00:00.000;PRO Individuals;Walk-in;6;1690025.53;6;1690025,53
RB;1;1;Cumulative 1-180;2019-03-01 00:00:00.000;2018-09-01 00:00:00.000;Cards/Revolving;Walk-in;403;102499816.34;393;98667831,75
RB;1;1;Cumulative 1-180;2019-03-01 00:00:00.000;2018-09-01 00:00:00.000;Cars;Walk-in;1830;263211977.02;1808;260332670,2
RB;1;1;Cumulative 1-180;2019-03-01 00:00:00.000;2018-09-01 00:00:00.000;Consumer;Walk-in;5396;1463713062.34;5190;1385600906
RB;1;1;Cumulative 1-180;2019-03-01 00:00:00.000;2018-09-01 00:00:00.000;Mortgage;Walk-in;967;1318585946.85;956;1301415566
RB;1;1;Cumulative 1-180;2019-03-01 00:00:00.000;2018-09-01 00:00:00.000;PRO Individuals;Walk-in;4;888237.26;4;888237,26
RB;1;1;Cumulative 1-180;2019-04-01 00:00:00.000;2018-10-01 00:00:00.000;Cards/Revolving;Walk-in;2830;372604648.31;2645;343186276,1
RB;1;1;Cumulative 1-180;2019-04-01 00:00:00.000;2018-10-01 00:00:00.000;Cars;Walk-in;2201;302907562.45;2162;298053481,9
RB;1;1;Cumulative 1-180;2019-04-01 00:00:00.000;2018-10-01 00:00:00.000;Consumer;Walk-in;6258;1810530466.65;6018;1712642601
RB;1;1;Cumulative 1-180;2019-04-01 00:00:00.000;2018-10-01 00:00:00.000;Mortgage;Walk-in;1176;1514846826.92;1169;1504142920
RB;1;1;Cumulative 1-180;2019-04-01 00:00:00.000;2018-10-01 00:00:00.000;PRO Individuals;Walk-in;9;1973219.76;8;1961172,16
RB;1;1;Cumulative 1-180;2019-05-01 00:00:00.000;2018-11-01 00:00:00.000;Cards/Revolving;Walk-in;2175;306871871.61;2057;290346304,4
RB;1;1;Cumulative 1-180;2019-05-01 00:00:00.000;2018-11-01 00:00:00.000;Cars;Walk-in;1840;232777905.04;1807;228281792,3
RB;1;1;Cumulative 1-180;2019-05-01 00:00:00.000;2018-11-01 00:00:00.000;Consumer;Walk-in;6161;1863284546.36;5904;1760563966
RB;1;1;Cumulative 1-180;2019-05-01 00:00:00.000;2018-11-01 00:00:00.000;Mortgage;Walk-in;1117;1459901844.72;1108;1446578062
RB;1;1;Cumulative 1-180;2019-05-01 00:00:00.000;2018-11-01 00:00:00.000;PRO Individuals;Walk-in;5;1802633.44;5;1802633,44
RB;1;1;Cumulative 1-30;2018-03-01 00:00:00.000;2018-02-01 00:00:00.000;Cards/Revolving;Walk-in;1143;177294799.83;1086;165517181,5
RB;1;1;Cumulative 1-30;2018-03-01 00:00:00.000;2018-02-01 00:00:00.000;Cars;Walk-in;3516;659557563.87;3322;622023195,1
RB;1;1;Cumulative 1-30;2018-03-01 00:00:00.000;2018-02-01 00:00:00.000;Consumer;Walk-in;5405;1073267087.25;5107;1013951071
RB;1;1;Cumulative 1-30;2018-03-01 00:00:00.000;2018-02-01 00:00:00.000;Mortgage;Walk-in;1211;1658664726.66;1159;1584149835
RB;1;1;Cumulative 1-30;2018-03-01 00:00:00.000;2018-02-01 00:00:00.000;PRO Individuals;Walk-in;3;677287.52;2;376896,15
RB;1;1;Cumulative 1-30;2018-04-01 00:00:00.000;2018-03-01 00:00:00.000;Cards/Revolving;Walk-in;479;114429620.20;455;107215151,2
RB;1;1;Cumulative 1-30;2018-04-01 00:00:00.000;2018-03-01 00:00:00.000;Cars;Walk-in;3190;571033543.77;3016;539619175,4
RB;1;1;Cumulative 1-30;2018-04-01 00:00:00.000;2018-03-01 00:00:00.000;Consumer;Walk-in;5287;1065979962.23;4988;999749676,1
RB;1;1;Cumulative 1-30;2018-04-01 00:00:00.000;2018-03-01 00:00:00.000;Mortgage;Walk-in;1219;1616586106.80;1163;1524143413
RB;1;1;Cumulative 1-30;2018-04-01 00:00:00.000;2018-03-01 00:00:00.000;PRO Individuals;Walk-in;6;1497027.15;5;1172963,76
RB;1;1;Cumulative 1-30;2018-05-01 00:00:00.000;2018-04-01 00:00:00.000;Cards/Revolving;Walk-in;977;151340513.50;908;139094618,6
RB;1;1;Cumulative 1-30;2018-05-01 00:00:00.000;2018-04-01 00:00:00.000;Cars;Walk-in;2719;474002401.18;2578;449091183,6
RB;1;1;Cumulative 1-30;2018-05-01 00:00:00.000;2018-04-01 00:00:00.000;Consumer;Walk-in;4845;1025373298.95;4533;958746100
RB;1;1;Cumulative 1-30;2018-05-01 00:00:00.000;2018-04-01 00:00:00.000;Mortgage;Walk-in;1027;1369424023.61;980;1298454671
RB;1;1;Cumulative 1-30;2018-05-01 00:00:00.000;2018-04-01 00:00:00.000;PRO Individuals;Walk-in;5;942088.59;5;942088,59
RB;1;1;Cumulative 1-30;2018-06-01 00:00:00.000;2018-05-01 00:00:00.000;Cards/Revolving;Walk-in;2042;292879932.71;1894;271125472,5
RB;1;1;Cumulative 1-30;2018-06-01 00:00:00.000;2018-05-01 00:00:00.000;Cars;Walk-in;3250;548744401.75;3089;519113285,6
RB;1;1;Cumulative 1-30;2018-06-01 00:00:00.000;2018-05-01 00:00:00.000;Consumer;Walk-in;5767;1324895136.29;5451;1247135001
RB;1;1;Cumulative 1-30;2018-06-01 00:00:00.000;2018-05-01 00:00:00.000;Mortgage;Walk-in;1212;1626028562.01;1161;1536283033
RB;1;1;Cumulative 1-30;2018-06-01 00:00:00.000;2018-05-01 00:00:00.000;PRO Individuals;Walk-in;7;1821822.09;5;1483059,84
RB;1;1;Cumulative 1-30;2018-07-01 00:00:00.000;2018-06-01 00:00:00.000;Cards/Revolving;Walk-in;432;102221977.72;414;97056380,1
RB;1;1;Cumulative 1-30;2018-07-01 00:00:00.000;2018-06-01 00:00:00.000;Cars;Walk-in;2457;393558207.11;2317;366966329
RB;1;1;Cumulative 1-30;2018-07-01 00:00:00.000;2018-06-01 00:00:00.000;Consumer;Walk-in;5203;1256949416.58;4876;1161356132
RB;1;1;Cumulative 1-30;2018-07-01 00:00:00.000;2018-06-01 00:00:00.000;Mortgage;Walk-in;1075;1477005256.98;1024;1387092863
RB;1;1;Cumulative 1-30;2018-07-01 00:00:00.000;2018-06-01 00:00:00.000;PRO Individuals;Walk-in;7;1871450.19;7;1871450,19
RB;1;1;Cumulative 1-30;2018-08-01 00:00:00.000;2018-07-01 00:00:00.000;Cards/Revolving;Walk-in;2239;303546064.43;2032;273849607,5
RB;1;1;Cumulative 1-30;2018-08-01 00:00:00.000;2018-07-01 00:00:00.000;Cars;Walk-in;2674;418208559.73;2494;391627586,4
RB;1;1;Cumulative 1-30;2018-08-01 00:00:00.000;2018-07-01 00:00:00.000;Consumer;Walk-in;5848;1484068573.49;5390;1357846520
RB;1;1;Cumulative 1-30;2018-08-01 00:00:00.000;2018-07-01 00:00:00.000;Mortgage;Walk-in;1082;1413106507.27;1020;1333172188
RB;1;1;Cumulative 1-30;2018-08-01 00:00:00.000;2018-07-01 00:00:00.000;PRO Individuals;Walk-in;8;1898614.11;6;1202336,63
RB;1;1;Cumulative 1-30;2018-09-01 00:00:00.000;2018-08-01 00:00:00.000;Cards/Revolving;Walk-in;1416;209314001.42;1288;186630214,2
RB;1;1;Cumulative 1-30;2018-09-01 00:00:00.000;2018-08-01 00:00:00.000;Cars;Walk-in;2327;345258721.14;2217;329694371,7
RB;1;1;Cumulative 1-30;2018-09-01 00:00:00.000;2018-08-01 00:00:00.000;Consumer;Walk-in;5651;1484341082.53;5286;1378085071
RB;1;1;Cumulative 1-30;2018-09-01 00:00:00.000;2018-08-01 00:00:00.000;Mortgage;Walk-in;1172;1517959988.33;1138;1475350100
RB;1;1;Cumulative 1-30;2018-09-01 00:00:00.000;2018-08-01 00:00:00.000;PRO Individuals;Walk-in;6;1690025.53;6;1690025,53
RB;1;1;Cumulative 1-30;2018-10-01 00:00:00.000;2018-09-01 00:00:00.000;Cards/Revolving;Walk-in;403;102499816.34;388;97447900,4
RB;1;1;Cumulative 1-30;2018-10-01 00:00:00.000;2018-09-01 00:00:00.000;Cars;Walk-in;1830;263211977.02;1751;253253017,5
RB;1;1;Cumulative 1-30;2018-10-01 00:00:00.000;2018-09-01 00:00:00.000;Consumer;Walk-in;5396;1463713062.34;5030;1350349199
DCB;2;NULL;CBR 181-720;2017-12-01 00:00:00.000;2017-12-01 00:00:00.000;Mortgage;NULL;781;2716967731.91;139;109771524,7
DCB;2;NULL;CBR 181-720;2018-01-01 00:00:00.000;2018-01-01 00:00:00.000;Mortgage;NULL;741;2437708406.91;85;64988448,45
RB;1;1;Cumulative 1-30;2018-10-01 00:00:00.000;2018-09-01 00:00:00.000;Mortgage;Walk-in;967;1318585946.85;911;1209368809
RB;1;1;Cumulative 1-30;2018-10-01 00:00:00.000;2018-09-01 00:00:00.000;PRO Individuals;Walk-in;4;888237.26;3;615899,35
RB;1;1;Cumulative 1-30;2018-11-01 00:00:00.000;2018-10-01 00:00:00.000;Cards/Revolving;Walk-in;2830;372604648.31;2568;333668709,5
RB;1;1;Cumulative 1-30;2018-11-01 00:00:00.000;2018-10-01 00:00:00.000;Cars;Walk-in;2201;302907562.45;2093;288310284,5
RB;1;1;Cumulative 1-30;2018-11-01 00:00:00.000;2018-10-01 00:00:00.000;Consumer;Walk-in;6258;1810530466.65;5818;1667399968
RB;1;1;Cumulative 1-30;2018-11-01 00:00:00.000;2018-10-01 00:00:00.000;Mortgage;Walk-in;1176;1514846826.92;1125;1440844271
RB;1;1;Cumulative 1-30;2018-11-01 00:00:00.000;2018-10-01 00:00:00.000;PRO Individuals;Walk-in;9;1973219.76;7;1720381,53
RB;1;1;Cumulative 1-30;2018-12-01 00:00:00.000;2018-11-01 00:00:00.000;Cards/Revolving;Walk-in;2175;306871871.61;2022;285513783,8
RB;1;1;Cumulative 1-30;2018-12-01 00:00:00.000;2018-11-01 00:00:00.000;Cars;Walk-in;1840;232777905.04;1761;222807258,3
RB;1;1;Cumulative 1-30;2018-12-01 00:00:00.000;2018-11-01 00:00:00.000;Consumer;Walk-in;6161;1863284546.36;5737;1720193234
RB;1;1;Cumulative 1-30;2018-12-01 00:00:00.000;2018-11-01 00:00:00.000;Mortgage;Walk-in;1117;1459901844.72;1082;1389739432
RB;1;1;Cumulative 1-30;2018-12-01 00:00:00.000;2018-11-01 00:00:00.000;PRO Individuals;Walk-in;5;1802633.44;5;1802633,44
RB;1;1;Cumulative 1-30;2019-01-01 00:00:00.000;2018-12-01 00:00:00.000;Cards/Revolving;Walk-in;398;97770677.43;378;91408696,95
RB;1;1;Cumulative 1-30;2019-01-01 00:00:00.000;2018-12-01 00:00:00.000;Cars;Walk-in;1560;176656943.02;1490;167851317,9
RB;1;1;Cumulative 1-30;2019-01-01 00:00:00.000;2018-12-01 00:00:00.000;Consumer;Walk-in;5422;1660022774.65;5050;1530255774
RB;1;1;Cumulative 1-30;2019-01-01 00:00:00.000;2018-12-01 00:00:00.000;Mortgage;Walk-in;866;1140727499.00;819;1082632354
RB;1;1;Cumulative 1-30;2019-01-01 00:00:00.000;2018-12-01 00:00:00.000;PRO Individuals;Walk-in;6;1531105.08;5;1247266,75
RB;1;1;Cumulative 1-30;2019-02-01 00:00:00.000;2019-01-01 00:00:00.000;Cards/Revolving;Walk-in;3207;410918379.54;2868;364532943,4
RB;1;1;Cumulative 1-30;2019-02-01 00:00:00.000;2019-01-01 00:00:00.000;Cars;Walk-in;1631;179040837.61;1554;169795330
RB;1;1;Cumulative 1-30;2019-02-01 00:00:00.000;2019-01-01 00:00:00.000;Consumer;Walk-in;5971;1881970051.71;5479;1716154899
RB;1;1;Cumulative 1-30;2019-02-01 00:00:00.000;2019-01-01 00:00:00.000;Mortgage;Walk-in;1040;1358781977.08;998;1290121922
RB;1;1;Cumulative 1-30;2019-02-01 00:00:00.000;2019-01-01 00:00:00.000;PRO Individuals;Walk-in;7;1699963.80;4;1070031,61
RB;1;1;Cumulative 1-30;2019-03-01 00:00:00.000;2019-02-01 00:00:00.000;Cards/Revolving;Walk-in;1901;261448854.24;1746;236316405,8
RB;1;1;Cumulative 1-30;2019-03-01 00:00:00.000;2019-02-01 00:00:00.000;Cars;Walk-in;1477;144072937.25;1406;136479600
RB;1;1;Cumulative 1-30;2019-03-01 00:00:00.000;2019-02-01 00:00:00.000;Consumer;Walk-in;5887;1843305850.95;5352;1648430936
RB;1;1;Cumulative 1-30;2019-03-01 00:00:00.000;2019-02-01 00:00:00.000;Mortgage;Walk-in;992;1308932225.87;950;1255697623
RB;1;1;Cumulative 1-30;2019-03-01 00:00:00.000;2019-02-01 00:00:00.000;PRO Individuals;Walk-in;2;350107.79;2;350107,79
RB;1;1;Cumulative 1-30;2019-04-01 00:00:00.000;2019-03-01 00:00:00.000;Cards/Revolving;Walk-in;417;90446059.54;388;79298391,54
RB;1;1;Cumulative 1-30;2019-04-01 00:00:00.000;2019-03-01 00:00:00.000;Cars;Walk-in;1181;104582393.96;1124;99827571,21
RB;1;1;Cumulative 1-30;2019-04-01 00:00:00.000;2019-03-01 00:00:00.000;Consumer;Walk-in;5311;1700034237.82;4914;1549541089
RB;1;1;Cumulative 1-30;2019-04-01 00:00:00.000;2019-03-01 00:00:00.000;Mortgage;Walk-in;964;1231534612.28;920;1171554142
RB;1;1;Cumulative 1-30;2019-04-01 00:00:00.000;2019-03-01 00:00:00.000;PRO Individuals;Walk-in;4;605405.37;4;605405,37
RB;1;1;Cumulative 1-30;2019-05-01 00:00:00.000;2019-04-01 00:00:00.000;Cards/Revolving;Walk-in;3369;430144569.12;2897;359102769,8
RB;1;1;Cumulative 1-30;2019-05-01 00:00:00.000;2019-04-01 00:00:00.000;Cars;Walk-in;1295;102042377.35;1155;90490151,65
RB;1;1;Cumulative 1-30;2019-05-01 00:00:00.000;2019-04-01 00:00:00.000;Consumer;Walk-in;5871;1917482470.18;5255;1697241167
RB;1;1;Cumulative 1-30;2019-05-01 00:00:00.000;2019-04-01 00:00:00.000;Mortgage;Walk-in;1020;1271784014.61;962;1190377617
RB;1;1;Cumulative 1-30;2019-05-01 00:00:00.000;2019-04-01 00:00:00.000;PRO Individuals;Walk-in;6;944049.76;4;566907,31
RB;1;1;Cumulative 1-60;2018-03-01 00:00:00.000;2018-01-01 00:00:00.000;Cards/Revolving;Walk-in;1491;205795084.53;1425;193881281,7
RB;1;1;Cumulative 1-60;2018-03-01 00:00:00.000;2018-01-01 00:00:00.000;Cars;Walk-in;3691;731341456.74;3559;705008070,6
RB;1;1;Cumulative 1-60;2018-03-01 00:00:00.000;2018-01-01 00:00:00.000;Consumer;Walk-in;5401;1048806415.76;5175;999822035,3
RB;2;1;Cumulative 1-90;2017-01-01 00:00:00.000;2016-10-01 00:00:00.000;Cards/Revolving;Walk-in;1110;194621764.08;1071;184484295,2
RB;2;1;Cumulative 1-90;2017-01-01 00:00:00.000;2016-10-01 00:00:00.000;Cars;Walk-in;7997;2103352490.63;7703;2018866597
RB;2;1;Cumulative 1-90;2017-01-01 00:00:00.000;2016-10-01 00:00:00.000;Consumer;Walk-in;11045;1608436005.63;10755;1555921163
RB;2;1;Cumulative 1-90;2017-01-01 00:00:00.000;2016-10-01 00:00:00.000;Mortgage;Walk-in;1140;1858503149.23;1124;1827524310
RB;2;1;Cumulative 1-90;2017-01-01 00:00:00.000;2016-10-01 00:00:00.000;PRO Individuals;Walk-in;209;50409724.34;194;45625085,87
RB;2;1;Cumulative 1-90;2017-02-01 00:00:00.000;2016-11-01 00:00:00.000;Cards/Revolving;Walk-in;1107;196574958.74;1069;187909569,9
RB;2;1;Cumulative 1-90;2017-02-01 00:00:00.000;2016-11-01 00:00:00.000;Cars;Walk-in;7619;1975380447.31;7347;1902499638
RB;2;1;Cumulative 1-90;2017-02-01 00:00:00.000;2016-11-01 00:00:00.000;Consumer;Walk-in;10370;1508873398.02;10037;1442874068
RB;2;1;Cumulative 1-90;2017-02-01 00:00:00.000;2016-11-01 00:00:00.000;Mortgage;Walk-in;1464;2211337793.90;1451;2181659171
RB;2;1;Cumulative 1-90;2017-02-01 00:00:00.000;2016-11-01 00:00:00.000;PRO Individuals;Walk-in;200;45488510.30;197;44949462,55
RB;1;1;Cumulative 1-60;2018-03-01 00:00:00.000;2018-01-01 00:00:00.000;Mortgage;Walk-in;1165;1636150754.46;1139;1594410716
RB;1;NULL;CBR 180+;2017-01-01 00:00:00.000;2017-01-01 00:00:00.000;Cards/Revolving;NULL;14346;3424079004.33;1159;16025892,98
RB;1;NULL;CBR 180+;2017-01-01 00:00:00.000;2017-01-01 00:00:00.000;Cars;NULL;18094;9951889650.59;1777;80044566,07
RB;1;NULL;CBR 180+;2017-01-01 00:00:00.000;2017-01-01 00:00:00.000;Consumer;NULL;33428;9574409022.15;4914;53127680,68
RB;1;NULL;CBR 180+;2017-01-01 00:00:00.000;2017-01-01 00:00:00.000;Mortgage;NULL;773;3082562786.79;115;34097407,45
RB;1;NULL;CBR 180+;2017-01-01 00:00:00.000;2017-01-01 00:00:00.000;PRO Individuals;NULL;2300;1873868828.61;356;6763718,16
RB;1;NULL;CBR 180+;2017-01-01 00:00:00.000;2017-01-01 00:00:00.000;PRO Legal Entities;NULL;2067;2677389395.00;191;13964129,14
RB;1;NULL;CBR 180+;2017-02-01 00:00:00.000;2017-02-01 00:00:00.000;Cards/Revolving;NULL;14676;3465102489.01;1171;12858112,81
RB;1;NULL;CBR 180+;2017-02-01 00:00:00.000;2017-02-01 00:00:00.000;Cars;NULL;18404;10003145241.44;1820;71584855,37
RB;1;NULL;CBR 180+;2017-02-01 00:00:00.000;2017-02-01 00:00:00.000;Consumer;NULL;34359;9727644251.61;5184;59414042,03
RB;1;NULL;CBR 180+;2017-02-01 00:00:00.000;2017-02-01 00:00:00.000;Mortgage;NULL;780;3026127656.70;135;41098611,35
RB;1;NULL;CBR 180+;2017-02-01 00:00:00.000;2017-02-01 00:00:00.000;PRO Individuals;NULL;2315;1871960088.78;382;9005903,14
RB;1;NULL;CBR 180+;2017-02-01 00:00:00.000;2017-02-01 00:00:00.000;PRO Legal Entities;NULL;2081;2692239405.28;238;20176960,02
RB;1;NULL;CBR 180+;2017-03-01 00:00:00.000;2017-03-01 00:00:00.000;Cards/Revolving;NULL;13046;3148264296.88;1333;17983194,22
RB;1;NULL;CBR 180+;2017-03-01 00:00:00.000;2017-03-01 00:00:00.000;Cars;NULL;17312;9061194572.74;2026;102943513,7
RB;1;NULL;CBR 180+;2017-03-01 00:00:00.000;2017-03-01 00:00:00.000;Consumer;NULL;30817;8725721779.87;6026;73287856,41
RB;1;NULL;CBR 180+;2017-03-01 00:00:00.000;2017-03-01 00:00:00.000;Mortgage;NULL;686;2465040093.21;138;66324988,23
RB;1;NULL;CBR 180+;2017-03-01 00:00:00.000;2017-03-01 00:00:00.000;PRO Individuals;NULL;2134;1690084272.68;408;8846994,88
RB;1;NULL;CBR 180+;2017-03-01 00:00:00.000;2017-03-01 00:00:00.000;PRO Legal Entities;NULL;1961;2425979027.92;274;33662613,85
RB;1;NULL;CBR 180+;2017-04-01 00:00:00.000;2017-04-01 00:00:00.000;Cards/Revolving;NULL;12874;3138039032.20;1249;20670305,32
RB;1;NULL;CBR 180+;2017-04-01 00:00:00.000;2017-04-01 00:00:00.000;Cars;NULL;17277;8992281486.16;1984;102492478,7
RB;1;NULL;CBR 180+;2017-04-01 00:00:00.000;2017-04-01 00:00:00.000;Consumer;NULL;30593;8660793117.73;5650;74835321,52
RB;1;NULL;CBR 180+;2017-04-01 00:00:00.000;2017-04-01 00:00:00.000;Mortgage;NULL;675;2350952493.34;124;56475686,29
RB;1;NULL;CBR 180+;2017-04-01 00:00:00.000;2017-04-01 00:00:00.000;PRO Individuals;NULL;2131;1676951322.96;413;12434129,7
RB;1;NULL;CBR 180+;2017-04-01 00:00:00.000;2017-04-01 00:00:00.000;PRO Legal Entities;NULL;1938;2409378828.59;242;15032543,97
RB;1;NULL;CBR 180+;2017-05-01 00:00:00.000;2017-05-01 00:00:00.000;Cards/Revolving;NULL;13147;3172847161.47;1356;19317413,07
RB;1;NULL;CBR 180+;2017-05-01 00:00:00.000;2017-05-01 00:00:00.000;Cars;NULL;17313;8938529578.14;2113;97224604,63
RB;1;NULL;CBR 180+;2017-05-01 00:00:00.000;2017-05-01 00:00:00.000;Consumer;NULL;31127;8715104397.67;6101;75704957
RB;1;NULL;CBR 180+;2017-05-01 00:00:00.000;2017-05-01 00:00:00.000;Mortgage;NULL;671;2264207731.06;130;40728689,15
RB;1;NULL;CBR 180+;2017-05-01 00:00:00.000;2017-05-01 00:00:00.000;PRO Individuals;NULL;2125;1659071409.66;450;11528794,78
